State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Andhra Pradesh",Kurnool,"Kurnool APMC","Black Gram(Urd Beans)(Whole)","Black Gram (Whole)",Non-FAQ,21/04/2026,5000,7709,7597
"Andhra Pradesh",Kurnool,"Kurnool APMC","Foxtail Millet(Navane)",Other,FAQ,21/04/2026,2019,2709,2709
"Andhra Pradesh",Kurnool,"Kurnool APMC",Maize,Local,Non-FAQ,21/04/2026,1389,1752,1732
Punjab,Patiala,"Patiala APMC",Guava,Guava,"Grade A",21/04/2026,3000,4000,3800
Punjab,Patiala,"Patiala APMC",Grapes,Other,"Grade B",21/04/2026,5500,9000,6000
Punjab,Patiala,"Patiala APMC",Mango,Other,"Grade B",21/04/2026,7500,9400,8000
Punjab,Patiala,"Patiala APMC",Ber(Zizyphus/Borehannu),Ber(Zizyphus),"Grade B",21/04/2026,2700,3200,3000
Punjab,Patiala,"Patiala APMC","Karbuja(Musk Melon)",Karbhuja,"Grade B",21/04/2026,2000,2700,2500
Punjab,Patiala,"Patiala APMC","Onion Green","Onion Green","Grade A",21/04/2026,800,1000,900
Punjab,Patiala,"Patran APMC","Green Chilli",Other,"Grade A",21/04/2026,2220,2220,2220
Punjab,Patiala,"Patran APMC","Water Melon",Other,"Grade A",21/04/2026,1250,1250,1250
Punjab,Patiala,"Patran APMC",Chikoos(Sapota),Sapota,"Grade A",21/04/2026,2350,2350,2350
Punjab,Patiala,"Patran APMC","Mousambi(Sweet Lime)",Mousambi,"Grade A",21/04/2026,2592,2592,2592
Punjab,Patiala,"Patran APMC",Brinjal,Other,"Grade A",21/04/2026,1260,1260,1260
Punjab,Patiala,"Patran APMC",Cauliflower,Other,"Grade A",21/04/2026,1780,1780,1780
Punjab,Patiala,"Samana APMC",Ber(Zizyphus/Borehannu),Other,"Grade A",21/04/2026,2900,3200,3000
"Andhra Pradesh",Kurnool,"Adoni APMC","Arhar(Tur/Red Gram)(Whole)",Other,FAQ,21/04/2026,6816,7286,7286
Punjab,Sangrur,"Dhuri APMC",Tomato,Tomato,Medium,21/04/2026,3000,3200,3100
Punjab,Sangrur,"Dhuri APMC",Papaya,Papaya,Medium,21/04/2026,2400,2700,2500
Rajasthan,Kota,"Kota APMC","Bengal Gram(Gram)(Whole)",Other,Local,21/04/2026,5000,5000,5000
Rajasthan,Kota,"Kota APMC",Maize,Local,Local,21/04/2026,1650,1650,1650
Rajasthan,Kota,"Kota APMC",Soyabean,Local,Local,21/04/2026,5400,5400,5400
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Banana,Other,Medium,21/04/2026,1000,2000,1500
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Mousambi(Sweet Lime)",Other,Medium,21/04/2026,2500,4000,3250
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Lemon,Lemon,FAQ,21/04/2026,15000,16000,15500
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Pineapple,"Pine Apple",Medium,21/04/2026,4000,5500,4750
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Orange,Other,Medium,21/04/2026,3000,10000,6500
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Tender Coconut","Tender Coconut",Medium,21/04/2026,4000,6000,5000
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Mango(Raw-Ripe),Other,FAQ,21/04/2026,2800,3000,2900
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Jack Fruit(Ripe)",Other,Medium,21/04/2026,2000,2500,2250
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Capsicum,Capsicum,FAQ,21/04/2026,1000,1200,1100
Rajasthan,Jaipur,"Jaipur (Grain) APMC",Jowar(Sorghum),Local,"Grade Range-2",21/04/2026,2800,2800,2800
Rajasthan,Churu,"Sadulpur APMC","Bengal Gram(Gram)(Whole)",Other,Local,21/04/2026,4500,5000,4700
Gujarat,Patan,"Sami APMC","Bengal Gram(Gram)(Whole)","Average (Whole)",Local,21/04/2026,5100,5255,5180
Gujarat,Patan,"Sami APMC","Suva(Dill Seed)",Other,Local,21/04/2026,8000,9250,8750
Gujarat,Patan,"Sami APMC","Arhar(Tur/Red Gram)(Whole)","777 New Ind",Local,21/04/2026,6000,6750,6500
"Uttar Pradesh",Lalitpur,"Lalitpur APMC",Wheat,Deshi,FAQ,21/04/2026,2350,2350,2350
"Uttar Pradesh",Lalitpur,"Lalitpur APMC",Grapes,Other,Medium,21/04/2026,7020,7080,7050
"Uttar Pradesh",Lucknow,"Lucknow APMC",Ginger(Green),Other,FAQ,21/04/2026,3500,3500,3500
"Uttar Pradesh",Sambhal,"Muradabad APMC",Potato,Other,FAQ,21/04/2026,400,400,400
"Uttar Pradesh",Pillibhit,"Pilibhit APMC",Firewood,Firewood,FAQ,21/04/2026,550,550,550
"Uttar Pradesh",Pillibhit,"Pilibhit APMC",Garlic,Other,FAQ,21/04/2026,3500,3500,3500
"Uttar Pradesh",Sitapur,"Sitapur APMC",Lentil(Masur)(Whole),"Masoor Gola",Local,21/04/2026,6400,6600,6500
"Uttar Pradesh",Sitapur,"Sitapur APMC",Mustard,Sarson(Black),Local,21/04/2026,6000,7000,6500
"West Bengal","North 24 Parganas","Barasat APMC","Bitter gourd",Other,FAQ,21/04/2026,4000,4000,4000
"West Bengal","North 24 Parganas","Barasat APMC",Pumpkin,Other,FAQ,21/04/2026,1500,1500,1500
"West Bengal","Purba Bardhaman","Kalna APMC",Brinjal,Brinjal,FAQ,21/04/2026,3000,3200,3100
"West Bengal","Purba Bardhaman","Kalna APMC",Jute,TD-5,"TD 3 (FAQ)",21/04/2026,10400,10600,10500
"West Bengal","Purba Bardhaman","Kalna APMC",Potato,Jyoti,"Grade A",21/04/2026,660,700,680
Uttarakhand,Udhamsinghnagar,"Kashipur APMC",Apple,Apple,Local,21/04/2026,14000,14000,14000
Uttarakhand,Udhamsinghnagar,"Kashipur APMC","Bitter gourd",Other,Local,21/04/2026,2600,2800,2700
Uttarakhand,Udhamsinghnagar,"Kashipur APMC",Brinjal,Other,Local,21/04/2026,1600,1800,1700
Uttarakhand,Udhamsinghnagar,"Kashipur APMC","Sponge gourd",Other,Local,21/04/2026,2200,2300,2250
Uttarakhand,Udhamsinghnagar,"Kashipur APMC",Onion,Other,Local,21/04/2026,1500,1500,1500
Uttarakhand,Udhamsinghnagar,"Kashipur APMC",Colacasia,Other,Local,21/04/2026,3000,3200,3100
"West Bengal",Hooghly,"Pandua APMC","Masur Dal","Masur Dal",FAQ,21/04/2026,9800,10250,10100
"West Bengal",Hooghly,"Pandua APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,2200,2400,2300
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Potato,Other,Medium,21/04/2026,500,600,550
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Onion,Other,Medium,21/04/2026,1000,1300,1200
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Tomato,Other,Medium,21/04/2026,1000,2000,1500
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Cucumbar(Kheera),Other,Medium,21/04/2026,1000,2000,1500
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC","Bottle gourd",Other,Medium,21/04/2026,800,1500,1400
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Pomegranate,Other,Medium,21/04/2026,8000,15000,14000
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Banana,Other,Medium,21/04/2026,2000,3000,2500
Gujarat,Bharuch,"Ankleshwar APMC",Ginger(Green),"Green Ginger","Grade A",21/04/2026,3500,4500,4000
Gujarat,Bharuch,"Ankleshwar APMC",Methi(Leaves),Methi,"Grade A",21/04/2026,1000,1400,1200
Gujarat,Bharuch,"Ankleshwar APMC",Tomato,Tomato,"Grade A",21/04/2026,1000,2200,1500
Haryana,Rohtak,"Rohtak APMC",Potato,Other,Medium,21/04/2026,400,600,500
Haryana,Jhajar,"Jhajjar APMC",Onion,Other,Medium,21/04/2026,1500,1500,1500
Haryana,Rewari,"Rewari APMC",Banana,Other,Medium,21/04/2026,2000,3000,2500
Haryana,Rewari,"Rewari APMC",Apple,Apple,Medium,21/04/2026,8000,19000,14000
"Himachal Pradesh",Solan,"PMY Kather Solan",Brinjal,Other,Medium,21/04/2026,2500,3000,2800
"Himachal Pradesh",Solan,"PMY Kather Solan",Tomato,Other,Medium,21/04/2026,1300,3300,2900
"Himachal Pradesh",Solan,"PMY Kather Solan",Cauliflower,Other,Medium,21/04/2026,3000,4500,4000
Punjab,Hoshiarpur,"Mukerian APMC",Potato,Potato,"Grade B",21/04/2026,1000,1200,1100
Punjab,Hoshiarpur,"Mukerian APMC",Apple,Apple,"Grade B",21/04/2026,9000,11000,10000
Punjab,Hoshiarpur,"Mukerian APMC",Banana,Medium,"Grade B",21/04/2026,2600,3600,3100
Punjab,Hoshiarpur,"Mukerian APMC",Capsicum,Capsicum,"Grade B",21/04/2026,3500,5500,4500
Punjab,Hoshiarpur,"Mukerian APMC",Pomegranate,Pomogranate,"Grade B",21/04/2026,10000,12000,11000
Punjab,Ludhiana,"Samrala APMC",Onion,Other,Local,21/04/2026,1200,1700,1400
Punjab,Ludhiana,"Samrala APMC",Cauliflower,Other,Local,21/04/2026,1800,2200,2000
Punjab,"Ropar (Rupnagar)","Ropar APMC",Brinjal,Round/Long,FAQ,21/04/2026,1800,2200,2000
Punjab,"Ropar (Rupnagar)","Ropar APMC","Water Melon","Water Melon",Medium,21/04/2026,2000,2400,2200
Punjab,"Ropar (Rupnagar)","Ropar APMC","Chilly Capsicum",Other,FAQ,21/04/2026,2000,2400,2200
Punjab,"Ropar (Rupnagar)","Ropar APMC",Garlic,Desi,FAQ,21/04/2026,8000,8400,8200
Rajasthan,Dholpur,"Dholpur APMC",Wheat,Other,Local,21/04/2026,2300,2300,2300
Rajasthan,Jaisalmer,"Jaisalmer APMC",Potato,Potato,"Grade A",21/04/2026,1100,1300,1200
Rajasthan,Kota,"Ramganjmandi APMC",Soyabean,Other,Local,21/04/2026,5371,5684,5461
Rajasthan,Kota,"Ramganjmandi APMC","Bengal Gram(Gram)(Whole)",Other,Local,21/04/2026,4841,5170,4965
Rajasthan,Udaipur,"Udaipur (Grain) APMC",Gur(Jaggery),Other,FAQ,21/04/2026,4560,4560,4560
Rajasthan,Udaipur,"Udaipur (Grain) APMC","Sesamum(Sesame,Gingelly,Til)",Other,Local,21/04/2026,9800,9800,9800
Tripura,Unokoti,"Pabiacherra APMC","Green Chilli",Other,FAQ,21/04/2026,5700,5900,5800
Tripura,Unokoti,"Pabiacherra APMC",Cucumbar(Kheera),Other,FAQ,21/04/2026,3700,3900,3800
Punjab,Ludhiana,"Ludhiana APMC",Coriander(Leaves),Other,FAQ,21/04/2026,800,1500,1200
Punjab,Ludhiana,"Ludhiana APMC",Brinjal,Other,FAQ,21/04/2026,700,1200,900
Punjab,Ludhiana,"Ludhiana APMC",Carrot,Other,FAQ,21/04/2026,500,1000,800
Punjab,Ludhiana,"Ludhiana APMC",Raddish,Raddish,FAQ,21/04/2026,400,900,600
Punjab,Ludhiana,"Ludhiana APMC",Apple,Other,Medium,21/04/2026,3000,9000,5000
Punjab,Ludhiana,"Ludhiana APMC",Chikoos(Sapota),Other,Medium,21/04/2026,1000,3000,1500
Punjab,Ludhiana,"Ludhiana APMC",Beetroot,Other,FAQ,21/04/2026,700,900,800
Punjab,Ludhiana,"Ludhiana APMC",Onion,Other,FAQ,21/04/2026,500,1600,1100
Goa,"North Goa","Mapusa APMC",Mango,Other,Medium,21/04/2026,5000,6000,5500
Goa,"North Goa","Mapusa APMC",Apple,Apple,Medium,21/04/2026,10000,15000,12500
Kerala,Kottayam,"Pampady APMC",Amaranthus,Amaranthus,FAQ,21/04/2026,3000,4500,3500
Kerala,Kottayam,"Pampady APMC",Cauliflower,Cauliflower,FAQ,21/04/2026,4000,6000,5000
Kerala,Kottayam,"Pampady APMC",Cucumbar(Kheera),Cucumbar,FAQ,21/04/2026,2500,3500,3000
Kerala,Kottayam,"Pampady APMC",Drumstick,Drumstick,FAQ,21/04/2026,4500,6000,5500
Kerala,Kottayam,"Pampady APMC",Ashgourd,Other,FAQ,21/04/2026,2500,4000,3500
Kerala,Kottayam,"Pampady APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,4500,6000,5500
"Andhra Pradesh","West Godavari","Eluru APMC",Lemon,Lemon,Local,21/04/2026,9000,16800,11800
"Andhra Pradesh","West Godavari","Chintalapudi APMC",Lemon,Lemon,FAQ,21/04/2026,10000,11000,10500
Haryana,Ambala,"Naraingarh APMC","Bottle gourd","Bottle Gourd",Medium,21/04/2026,250,700,400
Haryana,Ambala,"Naraingarh APMC","Long Melon(Kakri)","Long Melon (Kakri)",Medium,21/04/2026,1000,1100,1080
Haryana,Ambala,"Naraingarh APMC",Tinda,Tinda,Medium,21/04/2026,2500,3500,3200
Haryana,Ambala,"Naraingarh APMC","French Beans(Frasbean)","French Beans (Frasbean)",Medium,21/04/2026,2500,3500,2800
Haryana,Ambala,"Naraingarh APMC",Onion,Onion,Medium,21/04/2026,800,1200,900
Haryana,Ambala,"Naraingarh APMC",Potato,Potato,Medium,21/04/2026,400,400,400
Telangana,Adilabad,"Sarangapur APMC",Maize,Hybrid,FAQ,21/04/2026,2400,2400,2400
Odisha,Nayagarh,"Bahadajholla APMC",Tomato,Tomato,"Grade B",21/04/2026,2975,3000,3000
Odisha,Sundergarh,"Panposh APMC",Brinjal,Brinjal,FAQ,21/04/2026,1500,2400,2000
Gujarat,Mehsana,"Vijapur APMC","Castor Seed",Other,"Grade Range-1",21/04/2026,6200,6445,6350
Uttarakhand,Udhamsinghnagar,"Gadarpur APMC",Rice,Other,Local,21/04/2026,4792,4792,4792
Uttarakhand,"Garhwal (Pauri)","Kotadwara APMC",Brinjal,Brinjal,FAQ,21/04/2026,1000,1000,1000
Uttarakhand,"Garhwal (Pauri)","Kotadwara APMC",Onion,Onion,FAQ,21/04/2026,1600,1600,1600
Uttarakhand,Nanital,"Ramnagar APMC",Tomato,Other,Local,21/04/2026,700,900,800
Haryana,Sonipat,"Sonepat APMC",Pumpkin,Other,FAQ,21/04/2026,500,1000,800
Haryana,Sonipat,"Sonepat APMC",Mango,Safeda,Medium,21/04/2026,4500,9000,9000
Haryana,Sonipat,"Sonepat APMC",Potato,Other,FAQ,21/04/2026,700,900,800
Haryana,Sonipat,"Sonepat APMC","Bhindi(Ladies Finger)",Other,FAQ,21/04/2026,1800,3000,3000
Odisha,Kendrapara,"Pattamundai APMC",Brinjal,Round/Long,"Grade A",21/04/2026,3500,3500,3500
Uttarakhand,Haridwar,"Haridwar Union APMC",Potato,Potato,FAQ,21/04/2026,600,700,650
Uttarakhand,Haridwar,"Haridwar Union APMC","Bitter gourd","Bitter Gourd",FAQ,21/04/2026,2000,2500,2200
Uttarakhand,Haridwar,"Haridwar Union APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,1000,1500,1200
Rajasthan,Bikaner,"Khajuwala APMC","Guar Seed(Cluster Beans Seed)",Other,FAQ,21/04/2026,5510,5510,5510
Rajasthan,Bikaner,"Khajuwala APMC",Taramira,Other,FAQ,21/04/2026,5050,5050,5050
Telangana,Karimnagar,"V.Saidapur APMC",Paddy(Common),MTU-1010,FAQ,21/04/2026,2389,2389,2389
Telangana,Karimnagar,"V.Saidapur APMC",Paddy(Common),1001,Non-FAQ,21/04/2026,2369,2369,2369
Rajasthan,Ganganagar,"Suratgarh APMC",Barley(Jau),Other,FAQ,21/04/2026,1915,2135,2100
Rajasthan,Ganganagar,"Suratgarh APMC",Guar,Gwar,FAQ,21/04/2026,5464,5464,5464
Rajasthan,Jhunjhunu,"Surajgarh APMC",Barley(Jau),Other,FAQ,21/04/2026,2250,2250,2250
Punjab,Hoshiarpur,"Garh Shankar APMC",Onion,Onion,FAQ,21/04/2026,1000,1000,1000
Punjab,Hoshiarpur,"Garh Shankar APMC","Green Chilli","Green Chilly",FAQ,21/04/2026,2200,2200,2200
Punjab,Hoshiarpur,"Garh Shankar APMC",Papaya,Papaya,Medium,21/04/2026,2500,2500,2500
Punjab,Hoshiarpur,"Garh Shankar APMC",Chikoos(Sapota),Sapota,Medium,21/04/2026,3200,3200,3200
Punjab,Ludhiana,"Doraha APMC","Squash(Chappal Kadoo)",Other,Local,21/04/2026,900,900,900
Punjab,Ludhiana,"Doraha APMC",Ginger(Green),"Green Ginger",Local,21/04/2026,7000,70000,7000
"Uttar Pradesh",Badaun,"Bisoli APMC",Potato,Desi,Medium,21/04/2026,500,500,500
Punjab,Ludhiana,"Sahnewal APMC",Potato,Potato,FAQ,21/04/2026,600,600,600
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Cauliflower,Cauliflower,Medium,21/04/2026,2500,2500,2500
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib APMC",Galgal(Lemon),Other,Medium,21/04/2026,4000,4000,4000
Odisha,Boudh,"Boudh APMC",Carrot,Carrot,Local,21/04/2026,3000,4000,3500
Odisha,Boudh,"Boudh APMC",Pumpkin,Other,Local,21/04/2026,1000,1500,1200
Odisha,Boudh,"Boudh APMC",Cauliflower,Other,Local,21/04/2026,3500,4500,4000
Odisha,Sambalpur,"Kuchinda APMC",Cauliflower,Cauliflower,Local,21/04/2026,3000,3000,3000
Odisha,Mayurbhanja,"Udala APMC",Papaya(Raw),Other,Local,21/04/2026,2000,2000,2000
Odisha,Mayurbhanja,"Udala APMC",Potato,Potato,FAQ,21/04/2026,600,600,600
Odisha,Dhenkanal,"Dhenkanal APMC",Brinjal,Brinjal,"Grade B",21/04/2026,3000,3000,3000
Punjab,Sangrur,"Ahmedgarh APMC",Capsicum,Capsicum,Local,21/04/2026,2500,2600,2500
Punjab,Sangrur,"Ahmedgarh APMC","Bitter gourd","Bitter Gourd",Local,21/04/2026,3200,3400,3400
Odisha,Keonjhar,"Keonjhar APMC",Carrot,Other,Local,21/04/2026,2500,2800,2800
Odisha,Keonjhar,"Keonjhar APMC",Tomato,Other,Local,21/04/2026,1800,2000,2000
Odisha,Keonjhar,"Keonjhar APMC",Cauliflower,Other,Local,21/04/2026,1200,1500,1500
Odisha,Keonjhar,"Anandapur APMC",Pumpkin,Pumpkin,Local,21/04/2026,1200,1200,1200
Odisha,Sonepur,"Birmaharajpur APMC",Potato,Other,Local,21/04/2026,1500,1650,1580
Odisha,Sonepur,"Birmaharajpur APMC",Tomato,Local,Local,21/04/2026,600,750,700
Punjab,Bhatinda,"Bhagta Bhai Ka APMC",Brinjal,Other,Medium,21/04/2026,1600,1600,1600
Punjab,Bhatinda,"Bhagta Bhai Ka APMC",Cauliflower,Other,Medium,21/04/2026,2400,2400,2400
Punjab,Bhatinda,"Bhagta Bhai Ka APMC",Potato,Other,Medium,21/04/2026,710,710,710
Punjab,Bhatinda,"Bhagta Bhai Ka APMC",Tomato,Other,Medium,21/04/2026,3000,3000,3000
Punjab,Bhatinda,"Bhagta Bhai Ka APMC",Onion,Other,Medium,21/04/2026,1900,1900,1900
Punjab,Bhatinda,"Bhagta Bhai Ka APMC","Green Chilli",Other,Medium,21/04/2026,2100,2100,2100
"West Bengal",Murshidabad,"Jangipur APMC",Wheat,Deshi,FAQ,21/04/2026,2400,2500,2450
"West Bengal",Murshidabad,"Jangipur APMC",Potato,Jyoti,FAQ,21/04/2026,500,600,550
"NCT of Delhi",Delhi,"Keshopur APMC",Onion,Onion,FAQ,21/04/2026,1200,1800,1600
"NCT of Delhi",Delhi,"Keshopur APMC","Bitter gourd","Bitter Gourd",FAQ,21/04/2026,1800,2400,2200
"NCT of Delhi",Delhi,"Keshopur APMC",Cucumbar(Kheera),Cucumbar,FAQ,21/04/2026,800,1600,1200
Gujarat,Rajkot,"Jetpur(Dist.Rajkot) APMC",Wheat,Lokwan,FAQ,21/04/2026,2025,2400,2200
Gujarat,Rajkot,"Jetpur(Dist.Rajkot) APMC",Soyabean,Soyabeen,FAQ,21/04/2026,5025,5480,5400
Gujarat,Rajkot,"Jetpur(Dist.Rajkot) APMC","Cummin Seed(Jeera)","Cummin Seed(Jeera)",FAQ,21/04/2026,10750,20125,19500
Gujarat,Morbi,"Vankaner APMC","Castor Seed",Other,FAQ,21/04/2026,5900,6060,5950
Nagaland,Kohima,"Kohima APMC",Potato,Potato,Local,21/04/2026,2000,2000,2000
Tripura,"North Tripura","Dasda APMC",Onion,Onion,FAQ,21/04/2026,2000,2100,2050
Tripura,"North Tripura","Dasda APMC",Brinjal,Round/Long,FAQ,21/04/2026,3100,3300,3200
Gujarat,Amreli,"Dhari APMC","Castor Seed","Castor seed",Local,21/04/2026,5675,6080,6080
Gujarat,Amreli,"Dhari APMC",Mustard,Mustard,Local,21/04/2026,6400,6400,6400
Gujarat,Amreli,"Dhari APMC","Sesamum(Sesame,Gingelly,Til)",White,Non-FAQ,21/04/2026,8000,8000,8000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi","Karbuja(Musk Melon)",Karbhuja,"Grade B",21/04/2026,1800,4000,3000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Capsicum,Capsicum,"Grade B",21/04/2026,1000,2000,1500
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Ginger(Green),"Green Ginger","Grade B",21/04/2026,6500,8000,7500
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Brinjal,Brinjal,"Grade B",21/04/2026,1500,2500,2000
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Pumpkin,Pumpkin,"Grade B",21/04/2026,2700,2800,2800
"Himachal Pradesh",Mandi,"PMY Kangni Mandi","Green Chilli","Green Chilly","Grade B",21/04/2026,3000,5000,4000
Gujarat,Navsari,"Chikhali APMC",Chikoos(Sapota),Other,Large,21/04/2026,1180,2900,2040
Gujarat,Vadodara(Baroda),"Padra APMC","Bhindi(Ladies Finger)",Other,FAQ,21/04/2026,1500,1750,1625
Gujarat,Vadodara(Baroda),"Padra APMC",Onion,Other,FAQ,21/04/2026,1000,1750,1400
Gujarat,Vadodara(Baroda),"Padra APMC","Pointed gourd(Parval)",Other,FAQ,21/04/2026,3000,3500,3250
Gujarat,Vadodara(Baroda),"Padra APMC",Potato,Other,FAQ,21/04/2026,1000,1800,1400
Haryana,Panchkula,"Raipur Rai APMC","Green Chilli",Other,Local,21/04/2026,3400,3500,3400
Haryana,Panchkula,"Raipur Rai APMC",Onion,Onion,Local,21/04/2026,1800,2000,1800
Haryana,Panchkula,"Raipur Rai APMC",Pumpkin,Pumpkin,Local,21/04/2026,1400,1600,1400
Haryana,Panchkula,"Raipur Rai APMC",Carrot,Carrot,Local,21/04/2026,1700,1800,1700
Haryana,Panchkula,"Raipur Rai APMC","Bottle gourd","Bottle Gourd",Local,21/04/2026,1500,1600,1500
Haryana,Ambala,"Shahzadpur APMC",Onion,Onion,FAQ,21/04/2026,1000,1000,1000
Kerala,Thiruvananthapuram,"Pappanchani VFPCK APMC","Amranthas Red","Chawli Lal","Grade A",21/04/2026,3000,3000,3000
Haryana,"Yamuna Nagar","Mustafabad APMC",Cabbage,Other,FAQ,21/04/2026,700,800,800
Haryana,"Yamuna Nagar","Mustafabad APMC",Capsicum,Other,FAQ,21/04/2026,1500,1600,1600
Haryana,"Yamuna Nagar","Sadhaura APMC",Capsicum,Capsicum,Local,21/04/2026,600,800,700
"Uttar Pradesh",Bulandshahar,"Gulavati APMC",Raddish,Raddish,FAQ,21/04/2026,1500,1700,1600
"Uttar Pradesh",Bulandshahar,"Gulavati APMC","Bottle gourd","Bottle Gourd",FAQ,21/04/2026,1500,1700,1600
"Uttar Pradesh",Bulandshahar,"Gulavati APMC",Cucumbar(Kheera),Cucumbar,FAQ,21/04/2026,1500,1700,1600
"Uttar Pradesh",Bulandshahar,"Gulavati APMC",Potato,Desi,FAQ,21/04/2026,600,800,700
"Uttar Pradesh",Bulandshahar,"Gulavati APMC","Green Chilli","Green Chilly",FAQ,21/04/2026,4100,4300,4200
Haryana,Hissar,"Barwala(Hisar) APMC",Onion,Onion,Local,21/04/2026,800,1000,900
Haryana,Hissar,"Barwala(Hisar) APMC",Banana,Other,Local,21/04/2026,2000,2500,2250
Haryana,Hissar,"Barwala(Hisar) APMC",Apple,Apple,Local,21/04/2026,10000,12000,11000
Haryana,Hissar,"Uklana APMC","Water Melon","Water Melon",Medium,21/04/2026,1500,1500,1500
Haryana,Hissar,"Uklana APMC",Cucumbar(Kheera),Cucumbar,Medium,21/04/2026,800,800,800
Haryana,Kaithal,"Dhand APMC",Onion,Other,Medium,21/04/2026,2000,2200,2150
Punjab,Fazilka,"Jalalabad APMC",Pineapple,Other,Medium,21/04/2026,4800,5000,4800
Punjab,Fazilka,"Jalalabad APMC","Bhindi(Ladies Finger)",Bhindi,Medium,21/04/2026,2500,2700,2600
Punjab,Fazilka,"Jalalabad APMC","Bitter gourd","Bitter Gourd",Medium,21/04/2026,2400,2500,2400
Punjab,Fazilka,"Jalalabad APMC",Apple,Other,Medium,21/04/2026,9500,10000,9700
Punjab,Fazilka,"Jalalabad APMC","Squash(Chappal Kadoo)",Other,Medium,21/04/2026,1300,1400,1300
Punjab,Fazilka,"Jalalabad APMC",Chikoos(Sapota),Sapota,Medium,21/04/2026,2700,2800,2700
Punjab,Fazilka,"Jalalabad APMC","Mousambi(Sweet Lime)",Mousambi,Medium,21/04/2026,5800,6000,5800
Punjab,Fazilka,"Jalalabad APMC","Water Melon","Water Melon",Medium,21/04/2026,1300,1400,1300
Punjab,Fazilka,"Jalalabad APMC",Ginger(Green),Other,Medium,21/04/2026,7300,7500,7300
Punjab,Fazilka,"Jalalabad APMC","Gram Raw(Chholia)",Other,Medium,21/04/2026,1300,1400,1300
Punjab,Fazilka,"Jalalabad APMC",Pumpkin,Pumpkin,Medium,21/04/2026,1000,1100,1000
Punjab,Fazilka,"Jalalabad APMC",Garlic,Garlic,Local,21/04/2026,7500,7500,7500
Telangana,Hyderabad,"Bowenpally APMC",Drumstick,Drumstick,FAQ,21/04/2026,1000,3000,2500
Telangana,Hyderabad,"Bowenpally APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,800,1000,950
Telangana,Hyderabad,"Bowenpally APMC",Potato,Potato,FAQ,21/04/2026,600,1300,1100
Telangana,Hyderabad,"Bowenpally APMC",Capsicum,Capsicum,FAQ,21/04/2026,1000,3200,2600
Telangana,Hyderabad,"Bowenpally APMC","Chow Chow","Chow Chow",FAQ,21/04/2026,1000,2000,1800
Telangana,Hyderabad,"Bowenpally APMC",Raddish,Raddish,FAQ,21/04/2026,300,500,450
"Madhya Pradesh",Bhind,"Mow APMC",Wheat,Wheat,Non-FAQ,21/04/2026,2050,2210,2210
Haryana,Kurukshetra,"Pipli APMC",Wheat,Wheat,Local,21/04/2026,2585,2585,2585
Haryana,Rewari,"Kosli APMC",Tomato,Other,FAQ,21/04/2026,1500,2000,1800
Haryana,Rewari,"Kosli APMC",Banana,Other,Medium,21/04/2026,2000,2000,2000
Haryana,Rewari,"Kosli APMC",Brinjal,Other,FAQ,21/04/2026,1000,1000,1000
Haryana,Sonipat,"Ganaur APMC","Bhindi(Ladies Finger)",Bhindi,Medium,21/04/2026,3000,4000,3500
Haryana,Sonipat,"Ganaur APMC",Onion,Onion,FAQ,21/04/2026,1800,2000,1800
Haryana,Sonipat,"Ganaur APMC",Cauliflower,Other,Medium,21/04/2026,1000,1500,1200
Telangana,Nalgonda,"Tirumalagiri APMC","Arhar(Tur/Red Gram)(Whole)",Local,Local,21/04/2026,6600,6700,6600
Kerala,Alappuzha,"Aroor APMC","Bitter gourd",Other,FAQ,21/04/2026,6000,6200,6100
